source_id,publisher,title,source_url,raw_file,sha256,bytes,source_status,domain,rights_status,terms_url,terms_checked_date,public_release_action,acquisition_instruction,archive_reliance,attribution_requirement,third_party_caveat,note
NTA-NTC-JOINT-RESEARCH-GUIDELINE,National Tax Agency / National Tax College,Guideline for use of NTA administrative records in joint research,https://www.nta.go.jp/about/organization/ntc/guideline.pdf,data/raw/income_tax/nta_joint_research_guideline.pdf,01fc596e90de5280832f7187cd1f9a732e6ac1cafe18158a33ae182babefed8d,357383,RAW_OFFICIAL_ACCESS_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/guideline.pdf and verify SHA-256 01fc596e90de5280832f7187cd1f9a732e6ac1cafe18158a33ae182babefed8d; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-JOINT-RESEARCH-OVERVIEW,National Tax Agency / National Tax College,Joint-research overview and tax-data panel illustration,https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/pdf/kyodokenkyugaiyou.pdf,data/raw/income_tax/nta_joint_research_overview.pdf,e04d80bb8214603969863846d66e5578d367c05fe277e5a9ff8e41f5553f46f7,387071,RAW_OFFICIAL_ACCESS_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/pdf/kyodokenkyugaiyou.pdf and verify SHA-256 e04d80bb8214603969863846d66e5578d367c05fe277e5a9ff8e41f5553f46f7; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-JOINT-RESEARCH-THEME1-SAMPLE,National Tax Agency / National Tax College,Theme 1 individual income-tax return synthetic schema/sample for the sixth joint-research call,https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/excel/kyodokenkyukoumoku_sampledata_thema1.xlsx,data/raw/income_tax/nta_joint_research_theme1_sample.xlsx,1f38ba548a916b08048f79f30ff1ae5e7067513bf55106fbb7e3b2eb528a967b,117433,RAW_OFFICIAL_SCHEMA_SAMPLE,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/excel/kyodokenkyukoumoku_sampledata_thema1.xlsx and verify SHA-256 1f38ba548a916b08048f79f30ff1ae5e7067513bf55106fbb7e3b2eb528a967b; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-JOINT-RESEARCH-THEME2-SAMPLE,National Tax Agency / National Tax College,Theme 2 corporation-tax microdata synthetic schema/sample for the sixth joint-research call,https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/excel/kyodokenkyukoumoku_sampledata_thema2.xlsx,data/raw/vat_linkage/nta_joint_research_theme2_sample.xlsx,7b66618516a3213cd8d0217719575afc199dda077c99c555d81349f3574e99c6,149978,RAW_OFFICIAL_SCHEMA_SAMPLE,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/excel/kyodokenkyukoumoku_sampledata_thema2.xlsx and verify SHA-256 7b66618516a3213cd8d0217719575afc199dda077c99c555d81349f3574e99c6; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-JOINT-RESEARCH-THEME4-SAMPLE,National Tax Agency / National Tax College,Theme 4 consumption-tax microdata synthetic schema/sample for the sixth joint-research call,https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/excel/kyodokenkyukoumoku_sampledata_thema4.xlsx,data/raw/vat_linkage/nta_joint_research_theme4_sample.xlsx,b1b2179782cad5459404fa4b9319777edda0ba245b806c313a0660d0b6307f99,71055,RAW_OFFICIAL_SCHEMA_SAMPLE,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/excel/kyodokenkyukoumoku_sampledata_thema4.xlsx and verify SHA-256 b1b2179782cad5459404fa4b9319777edda0ba245b806c313a0660d0b6307f99; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-R06,National Tax Agency,FY2024 National Tax Agency Annual Statistics Report,https://www.nta.go.jp/publication/statistics/kokuzeicho/r06/R06.pdf,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,10479407,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/r06/R06.pdf and verify SHA-256 18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-SALARY-DEDUCTION-1410,National Tax Agency,Tax Answer No.1410 - employment income deduction,https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/1410.htm,data/raw/nta/nta_income_tax_answer_1410_salary_deduction.html,1d7a7668e3430ce7f4f65409fd7f133b6c979bb5097ef203ca06cd802f85780e,29993,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/1410.htm and verify SHA-256 1d7a7668e3430ce7f4f65409fd7f133b6c979bb5097ef203ca06cd802f85780e; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-SHINKOKU-JIKEIRETSU-T1-XLSX,National Tax Agency,Long-term Sample Survey for Self-Assessment Income Tax Table 1 - Summary,https://www.nta.go.jp/publication/statistics/kokuzeicho/jikeiretsu/xls01/s1.xlsx,data/raw/nta/nta_jikeiretsu_shinkoku_sample_table1.xlsx,4466ab1322052daaae18d3ecea5d12fa1ae794877b188762d3ec9606d844cc88,61876,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/jikeiretsu/xls01/s1.xlsx and verify SHA-256 4466ab1322052daaae18d3ecea5d12fa1ae794877b188762d3ec9606d844cc88; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-SHINKOKU-JIKEIRETSU-T2-XLSX,National Tax Agency,Long-term Sample Survey for Self-Assessment Income Tax Table 2 - Income Class Series,https://www.nta.go.jp/publication/statistics/kokuzeicho/jikeiretsu/xls01/s2.xlsx,data/raw/nta/nta_jikeiretsu_shinkoku_sample_table2.xlsx,bddd841d53ad3694ae1cc1a6dc8415d21547245f56b655a02cd156ec49dcfb53,396166,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/jikeiretsu/xls01/s2.xlsx and verify SHA-256 bddd841d53ad3694ae1cc1a6dc8415d21547245f56b655a02cd156ec49dcfb53; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-WITHHOLDING-2006-STATUS,National Tax Agency,2006 Withholding Income Tax Statistics - taxation status,https://www.nta.go.jp/publication/statistics/kokuzeicho/gensen2006/kazeijyokyo.pdf,data/raw/nta/nta_2006_withholding_tax_status.pdf,cf6991d25fc92aee3682f8871afe005a4ff2f88bfd28e3db26c112741e7a1ff8,469981,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/gensen2006/kazeijyokyo.pdf and verify SHA-256 cf6991d25fc92aee3682f8871afe005a4ff2f88bfd28e3db26c112741e7a1ff8; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-WITHHOLDING-2007-STATUS,National Tax Agency,2007 Withholding Income Tax Statistics - taxation status,https://www.nta.go.jp/publication/statistics/kokuzeicho/gensen2007/pdf/gensen.pdf,data/raw/nta/nta_2007_withholding_tax_status.pdf,40e96b1a88358fb31a7227c958b18f71998c3ab826e6ae27b003039cb6ef95ba,228832,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/gensen2007/pdf/gensen.pdf and verify SHA-256 40e96b1a88358fb31a7227c958b18f71998c3ab826e6ae27b003039cb6ef95ba; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-WITHHOLDING-LONG-TERM,National Tax Agency,Long-term Withholding Income Tax Statistics,https://www.nta.go.jp/publication/statistics/kokuzeicho/jikeiretsu/xls/02.xlsx,data/raw/nta/nta_withholding_long_term_series.xlsx,21dd517e4508eb0db2d379c9ac31998f7a599161187ab27ab27b0d5b700cdef4,90319,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/jikeiretsu/xls/02.xlsx and verify SHA-256 21dd517e4508eb0db2d379c9ac31998f7a599161187ab27ab27b0d5b700cdef4; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
OXFORD-2014-UK-TEMP-VAT-CUT,University of Oxford Department of Economics,Using a temporary indirect tax cut as a fiscal stimulus: evidence from the UK,https://www.economics.ox.ac.uk/publication/924464/manual,data/raw/vat_incidence/oxford_uk_2008_temporary_vat_cut.html,a6abc4f6473dea307c77ea940ac7a01d6d4d5ca32762154fbb7632a14f7b9176,129780,RAW_RESEARCH_PRIMARY_EMPIRICAL_METADATA,www.economics.ox.ac.uk,NO_VERIFIED_REDISTRIBUTION_LICENSE,,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.economics.ox.ac.uk/publication/924464/manual and verify SHA-256 a6abc4f6473dea307c77ea940ac7a01d6d4d5ca32762154fbb7632a14f7b9176; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,Open web access is not treated as permission to redistribute the captured page.
REPEC-CESIFO-2021-GERMANY-TEMP-VAT-CUT,CESifo / IDEAS-RePEc mirror,The Pass-Through of Temporary VAT Rate Cuts: Evidence from German Supermarket Retail,https://ideas.repec.org/p/ces/ceswps/_9149.html,data/raw/vat_incidence/repec_cesifo_germany_2020_temporary_vat_cut.html,86f58edff474966c6f53a86c5d8ec20855fa53e7f78b1ce6fbd6f931d523aa56,85121,RAW_RESEARCH_METADATA_MIRROR,ideas.repec.org,NO_VERIFIED_REDISTRIBUTION_LICENSE,,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://ideas.repec.org/p/ces/ceswps/_9149.html and verify SHA-256 86f58edff474966c6f53a86c5d8ec20855fa53e7f78b1ce6fbd6f931d523aa56; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,Public metadata/download availability is not treated as redistribution permission.
RIETI-2019-VAT-COMPLIANCE-FIRM-GROWTH,"Research Institute of Economy, Trade and Industry","Size-dependent VAT, Compliance Costs, and Firm Growth",https://www.rieti.go.jp/jp/publications/dp/19e041.pdf,data/raw/vat_compliance/rieti_2019_vat_compliance_firm_growth.pdf,458d092bddb5a49af25f2f36cd202c5b96876df710aefa651187851dbdb75eca,1608934,RAW_RESEARCH_PRIMARY_EMPIRICAL,www.rieti.go.jp,SITE_TERMS_RESTRICT_REUSE,https://www.rieti.go.jp/jp/site_policy.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.rieti.go.jp/jp/publications/dp/19e041.pdf and verify SHA-256 458d092bddb5a49af25f2f36cd202c5b96876df710aefa651187851dbdb75eca; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,RIETI site policy limits reproduction to personal/non-public use absent permission; public redistribution is not authorized by the site policy.
RIETI-2021-QUANT-TAX-COMPLIANCE-COST,"Research Institute of Economy, Trade and Industry",Quantitative Evaluation of Tax Compliance Cost in Japan,https://www.rieti.go.jp/jp/publications/pdp/21p018.pdf,data/raw/vat_compliance/rieti_2021_quantitative_tax_compliance_cost_japan.pdf,69f2dab66a34d0765f019f4590a8ca423a4226ff665d689f6d117a71cb210fc4,770555,RAW_RESEARCH_PRIMARY_SURVEY,www.rieti.go.jp,SITE_TERMS_RESTRICT_REUSE,https://www.rieti.go.jp/jp/site_policy.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.rieti.go.jp/jp/publications/pdp/21p018.pdf and verify SHA-256 69f2dab66a34d0765f019f4590a8ca423a4226ff665d689f6d117a71cb210fc4; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,RIETI site policy limits reproduction to personal/non-public use absent permission; public redistribution is not authorized by the site policy.
RIETI-2021-SME-VAT-COMPLIANCE,"Research Institute of Economy, Trade and Industry",Are SMEs Avoiding Compliance Costs? Evidence from VAT Reforms in Japan,https://www.rieti.go.jp/jp/publications/dp/21e090.pdf,data/raw/vat_compliance/rieti_2021_sme_vat_compliance_costs.pdf,397ef1b7202d6aec440e422587aa3ab09a1144ce0108db79fbc61166e64fe49b,1488350,RAW_RESEARCH_PRIMARY_EMPIRICAL,www.rieti.go.jp,SITE_TERMS_RESTRICT_REUSE,https://www.rieti.go.jp/jp/site_policy.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.rieti.go.jp/jp/publications/dp/21e090.pdf and verify SHA-256 397ef1b7202d6aec440e422587aa3ab09a1144ce0108db79fbc61166e64fe49b; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,RIETI site policy limits reproduction to personal/non-public use absent permission; public redistribution is not authorized by the site policy.
SMEA-FY2025-INVOICE-TRANSACTION-SURVEY-ARCHIVED,Small and Medium Enterprise Agency / Tokyo Shoko Research,FY2025 SME Transaction Countermeasures Project (Invoice-System Transaction Survey) Final Report,https://www.chusho.meti.go.jp/keiei/torihiki/download/others/invoice_report_r7.pdf,data/raw/vat_compliance/smea_fy2025_invoice_transaction_survey_archived.pdf,5d35852bc1602c575425532244d7475393dc7385d24cc0cbfcc32f553af57d7b,1090470,RAW_OFFICIAL_REPORT_ARCHIVED_COPY,www.chusho.meti.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.chusho.meti.go.jp/riyou_kiyaku.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.chusho.meti.go.jp/keiei/torihiki/download/others/invoice_report_r7.pdf and verify SHA-256 5d35852bc1602c575425532244d7475393dc7385d24cc0cbfcc32f553af57d7b; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
SMRJ-FY2019-LIGHT-RATE-SUBSIDY-PERFORMANCE,"Organization for Small & Medium Enterprises and Regional Innovation, Japan",FY2019 Business Performance Report,https://www.smrj.go.jp/org/info/report/fbrion0000002uim-att/r1_gyomu.pdf,data/raw/vat_compliance/smrj_fy2019_light_rate_subsidy_performance.pdf,7b30ebbb9dc0da5b94e56c0e8df1d935672bfb4f0729564bc76390bcf033d4c3,2400233,RAW_OFFICIAL_PROGRAM_PERFORMANCE,www.smrj.go.jp,SITE_TERMS_REQUIRE_PERMISSION,https://www.smrj.go.jp/rule/index.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.smrj.go.jp/org/info/report/fbrion0000002uim-att/r1_gyomu.pdf and verify SHA-256 7b30ebbb9dc0da5b94e56c0e8df1d935672bfb4f0729564bc76390bcf033d4c3; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"SMRJ terms prohibit reproduction, publication, distribution, reprinting, or reuse without prior consent."
STAT-CENSUS-2020-BASIC,Statistics Bureau of Japan,2020 Population Census basic complete tabulation - results overview,https://www.stat.go.jp/data/kokusei/2020/kekka/pdf/outline_01.pdf,data/raw/statistics_bureau/2020_population_census_basic_complete_summary.pdf,2c25f23b122098627aea69283eb6f174398aef14999336f5c84c9221593e53c1,8021961,RAW_OFFICIAL,www.stat.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.stat.go.jp/info/riyou.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.stat.go.jp/data/kokusei/2020/kekka/pdf/outline_01.pdf and verify SHA-256 2c25f23b122098627aea69283eb6f174398aef14999336f5c84c9221593e53c1; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms allow reproduction/public transmission with attribution, subject to third-party rights and exceptions."
STAT-CENSUS-2020-SUMMARY,Statistics Bureau of Japan,Population and Households of Japan 2020 - overview,https://www.stat.go.jp/english/data/kokusei/2020/summary/pdf/all.pdf,data/raw/statistics_bureau/2020_population_census_summary_en.pdf,e34dd8b82b8defca12dbefeb964c95652b828d978f9e2448c35ad1f2901d1300,4778033,RAW_OFFICIAL,www.stat.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.stat.go.jp/info/riyou.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.stat.go.jp/english/data/kokusei/2020/summary/pdf/all.pdf and verify SHA-256 e34dd8b82b8defca12dbefeb964c95652b828d978f9e2448c35ad1f2901d1300; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms allow reproduction/public transmission with attribution, subject to third-party rights and exceptions."
STAT-F71561-DESIGN,Statistics Bureau of Japan,"2024 National Survey of Family Income, Consumption and Wealth sample design",https://www.stat.go.jp/data/zenkokukakei/2024/pdf/hyohon2024.pdf,data/raw/statistics_bureau/2024_nsfcw_sample_design.pdf,6de948257288726bb7513eb65c2cddbda2b377e1714678fa9943352b1bef3cea,989475,RAW_OFFICIAL,www.stat.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.stat.go.jp/info/riyou.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.stat.go.jp/data/zenkokukakei/2024/pdf/hyohon2024.pdf and verify SHA-256 6de948257288726bb7513eb65c2cddbda2b377e1714678fa9943352b1bef3cea; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms allow reproduction/public transmission with attribution, subject to third-party rights and exceptions."
STAT-MIGRATION-2024,Statistics Bureau of Japan,Report on Internal Migration in Japan 2024 - summary,https://www.stat.go.jp/data/idou/2024np/jissu/pdf/gaiyou.pdf,data/raw/statistics_bureau/2024_basic_resident_register_migration_summary.pdf,762eae1edcef3d6d880be6cd76836910ff68cd7736dec3a568e0089ce0abcbce,889706,RAW_OFFICIAL,www.stat.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.stat.go.jp/info/riyou.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.stat.go.jp/data/idou/2024np/jissu/pdf/gaiyou.pdf and verify SHA-256 762eae1edcef3d6d880be6cd76836910ff68cd7736dec3a568e0089ce0abcbce; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms allow reproduction/public transmission with attribution, subject to third-party rights and exceptions."
